163.0,625.0,506.0,3.8733538238E10,3.87335383E10
542.0,727.0,863.0,2.2565906096E10,2.2565906162E10
248.0,969.0,277.0,1.759608412E9,1.759608462E9
852.0,264.0,662.0,1.1245347559E10,1.1245347604E10
968.0,599.0,486.0,2.111000018E10,2.1110000231E10
214.0,814.0,283.0,3.9788569026E10,3.9788569071E10
601.0,21.0,459.0,4.7326293895E10,4.7326293915E10
69.0,531.0,106.0,2.8118900202E10,2.8118900265E10
798.0,460.0,930.0,3.4887040847E10,3.4887040899E10
268.0,731.0,544.0,2.7466988093E10,2.7466988151E10
313.0,902.0,973.0,4.0625876824E10,4.062587686E10
714.0,353.0,241.0,5.7851512529E10,5.7851512596E10
481.0,453.0,996.0,5.0625026871E10,5.0625026913E10
785.0,462.0,20.0,9.59379098E8,9.59379153E8
211.0,770.0,290.0,3.8838688909E10,3.8838688964E10
239.0,574.0,830.0,8.875011331E9,8.875011387E9
462.0,593.0,616.0,2.3818005037E10,2.3818005097E10
945.0,131.0,61.0,2.1836218236E10,2.1836218296E10
77.0,705.0,509.0,9.47723595E8,9.47723649E8
626.0,338.0,548.0,1.041530848E10,1.0415308536E10
86.0,865.0,377.0,1.5171100624E10,1.5171100684E10
648.0,311.0,556.0,5.6245435365E10,5.6245435419E10
162.0,641.0,172.0,1.4732681188E10,1.4732681241E10
522.0,633.0,716.0,4.1035017155E10,4.1035017211E10
395.0,114.0,350.0,6.3094183844E10,6.3094183902E10
864.0,597.0,909.0,2.1795249747E10,2.1795249791E10
204.0,997.0,924.0,5.7153772645E10,5.7153772703E10
408.0,424.0,588.0,2.0895404626E10,2.08954047E10
562.0,76.0,572.0,9.958397396E9,9.958397465E9
635.0,714.0,779.0,2.773210246E10,2.7732102524E10
268.0,576.0,423.0,1.6051667284E10,1.6051667338E10
734.0,114.0,677.0,4.80945339E8,4.8094541E8
852.0,286.0,723.0,1.60000643E10,1.6000064341E10
708.0,284.0,549.0,6.0643436397E10,6.064343645E10
374.0,708.0,454.0,3.8106620866E10,3.8106620926E10
736.0,448.0,434.0,5.326893072E10,5.3268930779E10
53.0,362.0,493.0,4.3123901297E10,4.3123901363E10
798.0,291.0,9.0,6.1686590772E10,6.1686590825E10
573.0,277.0,276.0,3.9217888019E10,3.9217888082E10
760.0,997.0,988.0,5.6746601647E10,5.6746601701E10
689.0,390.0,187.0,3.924850255E9,3.924850337E9
91.0,555.0,833.0,9.482390233E9,9.482390287E9
314.0,798.0,545.0,5.0926162242E10,5.0926162296E10
111.0,184.0,660.0,4.2792850781E10,4.2792850829E10
222.0,807.0,512.0,1.6345004432E10,1.6345004495E10
964.0,611.0,315.0,5.36263035E10,5.3626303547E10
143.0,48.0,585.0,4.7930712976E10,4.7930713037E10
855.0,664.0,752.0,5.1443120032E10,5.1443120084E10
773.0,439.0,444.0,6.2143224722E10,6.2143224771E10
71.0,580.0,446.0,3.2012231072E10,3.2012231122E10
975.0,866.0,497.0,1.964811322E10,1.9648113276E10
655.0,399.0,512.0,4.8335571007E10,4.833557104E10
635.0,844.0,612.0,1.5566677425E10,1.5566677478E10
12.0,85.0,716.0,3.340013721E9,3.340013782E9
151.0,866.0,814.0,1.1088796504E10,1.1088796551E10
26.0,100.0,88.0,5.8320886308E10,5.8320886365E10
78.0,881.0,0.0,5.0636255028E10,5.0636255081E10
455.0,916.0,525.0,3.918195625E10,3.9181956302E10
599.0,439.0,299.0,2.03974063E9,2.039740695E9
754.0,259.0,962.0,9.329690179E9,9.32969023E9
726.0,273.0,644.0,2.4804265684E10,2.4804265738E10
217.0,352.0,418.0,1.5644111109E10,1.5644111154E10
332.0,144.0,308.0,3.1587668747E10,3.1587668803E10
153.0,701.0,560.0,6.0344286775E10,6.0344286839E10
145.0,179.0,369.0,1.7998034692E10,1.7998034746E10
346.0,135.0,198.0,9.924903297E9,9.924903354E9
794.0,233.0,689.0,1.7159602728E10,1.7159602793E10
218.0,507.0,390.0,4.7762970293E10,4.7762970345E10
963.0,253.0,205.0,2.2845910613E10,2.2845910663E10
523.0,248.0,463.0,7.255915412E9,7.255915473E9
722.0,50.0,516.0,4.1155989978E10,4.1155990028E10
14.0,741.0,903.0,5.086529204E10,5.0865292098E10
786.0,441.0,872.0,4.1310364094E10,4.1310364145E10
41.0,808.0,680.0,2.8321193035E10,2.8321193084E10
821.0,740.0,661.0,3.8560653484E10,3.8560653533E10
95.0,568.0,321.0,1.2219252703E10,1.2219252745E10
445.0,820.0,815.0,1.2353127516E10,1.2353127566E10
