112.0,3.0073509311E10,3.0073509407E10
597.0,2.4103663987E10,2.4103664076E10
94.0,6.0958556443E10,6.0958556561E10
862.0,6.915633847E9,6.915633928E9
424.0,5.563002886E9,5.563002968E9
386.0,2.1027587035E10,2.1027587128E10
241.0,5.6163844919E10,5.6163845018E10
791.0,3.3369993573E10,3.3369993671E10
959.0,1.2483584418E10,1.2483584514E10
182.0,6.098448301E10,6.0984483108E10
343.0,4.7625050444E10,4.762505054E10
85.0,5.990145949E10,5.9901459577E10
840.0,2.1889421454E10,2.1889421552E10
471.0,5.7159871186E10,5.7159871259E10
711.0,3.49678239E8,3.49678372E8
875.0,2.7160275977E10,2.7160276075E10
487.0,3.9682738829E10,3.9682738923E10
148.0,5.4050965794E10,5.4050965903E10
978.0,5.7278249511E10,5.7278249595E10
145.0,4.908081507E10,4.9080815146E10
187.0,2.4104383607E10,2.4104383699E10
782.0,3.4123943977E10,3.4123944065E10
780.0,2.674287034E10,2.6742870452E10
885.0,2.3888067963E10,2.3888068047E10
262.0,1.5475681135E10,1.5475681244E10
878.0,1.5260797371E10,1.5260797456E10
434.0,5.5774120275E10,5.5774120377E10
830.0,5.9355294961E10,5.9355295066E10
562.0,2.9370665073E10,2.9370665173E10
93.0,5.4499179702E10,5.4499179803E10
475.0,3.644418746E9,3.644418816E9
594.0,2.23873987E10,2.2387398788E10
345.0,3.9818001626E10,3.9818001719E10
942.0,5.8157763624E10,5.8157763729E10
256.0,1.8242607706E10,1.8242607805E10
801.0,4.3593386607E10,4.3593386718E10
812.0,4.6297515842E10,4.6297515939E10
444.0,3.2597051139E10,3.2597051226E10
159.0,4.0756043739E10,4.0756043833E10
710.0,7.995832128E9,7.995832216E9
905.0,2.8380339699E10,2.83803398E10
377.0,5.0032216334E10,5.0032216414E10
15.0,1.0660342131E10,1.0660342221E10
588.0,3.8284483994E10,3.8284484096E10
276.0,2.1765357721E10,2.1765357821E10
201.0,4.291428687E9,4.291428799E9
550.0,5.5517063988E10,5.5517064073E10
512.0,4.4987694423E10,4.4987694507E10
686.0,3.9404971029E10,3.9404971131E10
27.0,5.597597785E10,5.5975977924E10
910.0,6.1425133381E10,6.1425133467E10
606.0,5.662613719E10,5.6626137267E10
36.0,4.4314440066E10,4.4314440162E10
642.0,8.963691508E9,8.9636916E9
864.0,6.119195865E10,6.1191958753E10
830.0,4.4540924824E10,4.4540924929E10
105.0,7.199953878E9,7.199953982E9
87.0,4.4422014929E10,4.4422015031E10
731.0,5.7788147989E10,5.7788148077E10
455.0,2.9520525801E10,2.9520525911E10
239.0,1.9326169695E10,1.9326169788E10
345.0,1.8531314338E10,1.8531314415E10
310.0,6.471016616E9,6.471016693E9
939.0,5.2167348568E10,5.2167348644E10
343.0,4.766257591E10,4.7662576018E10
538.0,2.2302582595E10,2.230258269E10
393.0,3.1387390852E10,3.1387390954E10
831.0,2.1068881748E10,2.1068881857E10
231.0,3.0995223231E10,3.0995223346E10
146.0,4.8572523978E10,4.8572524075E10
802.0,1.1330859606E10,1.1330859689E10
915.0,7.41309437E8,7.4130953E8
201.0,2.0443269058E10,2.0443269156E10
18.0,5.4353607208E10,5.4353607284E10
624.0,3.0194888437E10,3.0194888539E10
733.0,2.2139261242E10,2.2139261352E10
319.0,1.7513432361E10,1.7513432448E10
62.0,4.5698267281E10,4.5698267361E10
77.0,2.2012694856E10,2.2012694948E10
534.0,3.5203233832E10,3.5203233926E10
988.0,1.3380203037E10,1.3380203132E10
611.0,4.3266685496E10,4.3266685607E10
261.0,2.7172451692E10,2.717245178E10
621.0,1.5288995623E10,1.5288995716E10
717.0,2.2148135522E10,2.2148135585E10
570.0,3.5548855472E10,3.5548855564E10
588.0,1.0413934699E10,1.0413934783E10
4.0,5.9897468745E10,5.989746881E10
536.0,1.825636589E10,1.8256365983E10
799.0,1.923382596E10,1.9233826035E10
328.0,5.4366085997E10,5.4366086087E10
880.0,3.3559155192E10,3.3559155274E10
797.0,3.8884230636E10,3.888423072E10
997.0,1.553399915E9,1.553400024E9
53.0,7.126990089E9,7.126990176E9
511.0,7.527014454E9,7.527014571E9
257.0,6.1690978927E10,6.169097901E10
687.0,5.3755903332E10,5.3755903415E10
838.0,4.5759774248E10,4.5759774357E10
631.0,3.2913404862E10,3.2913404949E10
785.0,4.2864747776E10,4.286474786E10
990.0,1.4796449605E10,1.4796449679E10
649.0,6.2270218369E10,6.2270218461E10
773.0,3.2024090212E10,3.2024090295E10
588.0,2.3551825418E10,2.3551825509E10
67.0,2.7818581192E10,2.7818581312E10
117.0,3.1813035795E10,3.1813035903E10
775.0,3.2618413871E10,3.2618413949E10
793.0,3.2883914275E10,3.2883914354E10
13.0,6.060806822E10,6.0608068311E10
762.0,1.3161786005E10,1.3161786091E10
41.0,2.4417692232E10,2.4417692328E10
787.0,4.2672443572E10,4.2672443652E10
591.0,1.3564288108E10,1.3564288202E10
791.0,1.5603871842E10,1.5603871921E10
507.0,3.4686179784E10,3.4686179885E10
134.0,5.1502321239E10,5.1502321322E10
169.0,4.7194359696E10,4.7194359792E10
352.0,6.0574398392E10,6.0574398481E10
148.0,1.6942014204E10,1.694201429E10
926.0,9.461765787E9,9.461765864E9
995.0,3.3178522663E10,3.3178522756E10
182.0,5.7168037605E10,5.7168037683E10
163.0,5.413867842E9,5.413867936E9
697.0,5.6972896102E10,5.6972896199E10
376.0,2.1143743468E10,2.1143743569E10
958.0,4.599596083E10,4.599596092E10
976.0,6.480145104E9,6.480145196E9
120.0,4.653313857E10,4.6533138664E10
703.0,3.9236552039E10,3.9236552126E10
654.0,3.8483172237E10,3.8483172311E10
417.0,5.2565661974E10,5.2565662057E10
959.0,2.9342966276E10,2.9342966376E10
433.0,2.6997960104E10,2.6997960193E10
715.0,5.0017995856E10,5.001799594E10
39.0,6.023471106E9,6.023471184E9
206.0,1.457034003E10,1.4570340134E10
488.0,1.967738136E10,1.9677381454E10
988.0,3.7261539225E10,3.7261539315E10
365.0,2.7366843187E10,2.7366843287E10
974.0,5.9364554704E10,5.9364554772E10
988.0,2.3769766547E10,2.3769766635E10
764.0,2.8914522692E10,2.891452277E10
235.0,4.8109885942E10,4.8109886049E10
33.0,3.5746949799E10,3.57469499E10
651.0,4.707631991E10,4.7076319995E10
376.0,5.079957386E9,5.079957475E9
248.0,3.9589198815E10,3.9589198879E10
694.0,4.3694741085E10,4.3694741177E10
276.0,3.2016153317E10,3.2016153422E10
909.0,1.2159979312E10,1.2159979415E10
482.0,2.0311879272E10,2.0311879367E10
923.0,2.0719403744E10,2.0719403849E10
959.0,5.3563643793E10,5.3563643896E10
176.0,5.6562026184E10,5.6562026268E10
18.0,9.714626248E9,9.71462633E9
520.0,4.92530866E8,4.92530963E8
308.0,2.4719317373E10,2.4719317461E10
104.0,4.8234321602E10,4.8234321675E10
244.0,3.6227831707E10,3.622783178E10
191.0,4.4868587864E10,4.486858796E10
634.0,1.8353152971E10,1.835315307E10
266.0,5.1068202404E10,5.1068202496E10
335.0,8.460496201E9,8.460496308E9
567.0,6.23069832E10,6.2306983286E10
819.0,4.365438381E10,4.3654383877E10
143.0,2.6682935172E10,2.6682935257E10
813.0,3.3663186494E10,3.3663186591E10
609.0,1.765463713E10,1.7654637219E10
