323.0,976.0,187.0,4.030552282E9,4.030552364E9
499.0,559.0,615.0,3.8791679836E10,3.8791679883E10
769.0,227.0,899.0,1.3408242051E10,1.3408242095E10
931.0,323.0,184.0,5.4563286197E10,5.4563286248E10
348.0,778.0,790.0,3.3789624974E10,3.378962503E10
785.0,920.0,820.0,1.4340225231E10,1.4340225292E10
793.0,428.0,730.0,4.5798774054E10,4.5798774099E10
435.0,457.0,97.0,4.6794773042E10,4.679477309E10
819.0,318.0,919.0,5.3045949835E10,5.304594993E10
335.0,175.0,202.0,2.7333723302E10,2.7333723356E10
300.0,758.0,28.0,5.7085211192E10,5.708521127E10
56.0,289.0,971.0,4.3553014933E10,4.3553014975E10
92.0,463.0,909.0,2.2969819367E10,2.2969819427E10
266.0,573.0,375.0,1.4411964715E10,1.4411964815E10
885.0,381.0,418.0,2.214196708E9,2.214196748E9
583.0,4.0,768.0,3.7986501817E10,3.7986501867E10
245.0,262.0,298.0,3.8903778255E10,3.8903778345E10
211.0,483.0,389.0,5.066293919E10,5.066293923E10
410.0,690.0,697.0,5.3939636797E10,5.3939636891E10
193.0,452.0,607.0,3.1372107954E10,3.1372107986E10
952.0,599.0,721.0,5.3227743994E10,5.3227744039E10
328.0,422.0,532.0,2.6351825863E10,2.6351825904E10
611.0,168.0,58.0,2.120419052E9,2.120419086E9
700.0,745.0,254.0,3.367656076E10,3.3676560869E10
594.0,461.0,86.0,5.430217519E9,5.430217567E9
63.0,201.0,279.0,3.427941058E9,3.4279411E9
449.0,788.0,181.0,1.2677950384E10,1.2677950436E10
420.0,230.0,881.0,8.40528586E9,8.40528591E9
955.0,659.0,855.0,3.9888997333E10,3.9888997375E10
600.0,655.0,317.0,9.12440409E8,9.12440526E8
827.0,641.0,556.0,5.9184944184E10,5.9184944232E10
497.0,931.0,121.0,4.0388227398E10,4.0388227438E10
565.0,392.0,720.0,7.490829294E9,7.490829342E9
682.0,285.0,906.0,3.4563624696E10,3.4563624797E10
612.0,281.0,946.0,5.6973116843E10,5.6973116888E10
971.0,487.0,546.0,5.9708107847E10,5.9708107894E10
854.0,42.0,372.0,2.2901314519E10,2.2901314588E10
606.0,507.0,785.0,4.1014581015E10,4.1014581057E10
120.0,277.0,811.0,2.0981993131E10,2.0981993181E10
415.0,895.0,439.0,4.6696930891E10,4.6696930917E10
703.0,78.0,334.0,5.4412068966E10,5.4412069016E10
121.0,947.0,919.0,5.7427256373E10,5.742725643E10
390.0,34.0,971.0,3.061996213E10,3.061996217E10
257.0,135.0,767.0,5.8634917901E10,5.8634917955E10
795.0,271.0,130.0,4.1786068133E10,4.178606816E10
571.0,285.0,637.0,4.5348037783E10,4.534803787E10
112.0,591.0,746.0,4.8124641635E10,4.8124641667E10
743.0,948.0,856.0,2.0717334459E10,2.0717334495E10
266.0,491.0,142.0,4.193507422E10,4.1935074267E10
77.0,415.0,687.0,3.521849172E9,3.521849227E9
750.0,942.0,44.0,5.6083801499E10,5.6083801535E10
980.0,206.0,45.0,2.617537494E10,2.6175374969E10
386.0,38.0,517.0,3.575821442E9,3.575821491E9
905.0,111.0,444.0,5.9631139809E10,5.9631139852E10
386.0,329.0,765.0,2.2521547565E10,2.2521547626E10
571.0,436.0,482.0,5.1244629204E10,5.1244629272E10
397.0,416.0,178.0,4.4958818055E10,4.495881815E10
811.0,366.0,779.0,5.4129547948E10,5.4129547977E10
350.0,859.0,893.0,4.7563256342E10,4.7563256454E10
294.0,37.0,224.0,5.193215947E10,5.193215957E10
370.0,191.0,437.0,1.4713573285E10,1.4713573373E10
280.0,812.0,319.0,4.407192145E9,4.407192188E9
529.0,258.0,202.0,3.2529257962E10,3.2529258038E10
729.0,767.0,924.0,1.1441030904E10,1.1441030947E10
645.0,164.0,157.0,1.6104850454E10,1.6104850496E10
700.0,715.0,744.0,1.4213341085E10,1.4213341127E10
219.0,728.0,463.0,6.0604453768E10,6.0604453814E10
303.0,429.0,954.0,3.6084660474E10,3.6084660533E10
64.0,771.0,364.0,2.3692561691E10,2.3692561777E10
887.0,897.0,92.0,5.0381035133E10,5.0381035186E10
57.0,277.0,612.0,5.5033441145E10,5.5033441197E10
304.0,937.0,605.0,4.191248083E10,4.1912480908E10
460.0,825.0,436.0,4.1464340065E10,4.1464340171E10
918.0,912.0,617.0,4.6264487476E10,4.626448751E10
472.0,203.0,944.0,3.1424281695E10,3.1424281722E10
864.0,390.0,555.0,3.9060251736E10,3.906025178E10
297.0,929.0,147.0,1.5226633981E10,1.5226634031E10
451.0,121.0,217.0,4.5566287749E10,4.556628785E10
778.0,575.0,869.0,6.2697211054E10,6.2697211091E10
569.0,65.0,629.0,2.5273302626E10,2.5273302716E10
437.0,447.0,548.0,1.0258575243E10,1.0258575338E10
477.0,164.0,179.0,4.76493858E8,4.76493892E8
710.0,526.0,632.0,5.3025141604E10,5.3025141655E10
314.0,95.0,900.0,5.589026405E10,5.5890264106E10
389.0,96.0,0.0,5.0997935418E10,5.0997935453E10
633.0,814.0,329.0,4.8580462088E10,4.858046218E10
133.0,547.0,309.0,3.7999956348E10,3.7999956396E10
738.0,751.0,99.0,5.010875844E10,5.0108758519E10
481.0,475.0,792.0,1.2969551502E10,1.2969551573E10
238.0,203.0,609.0,1.1793898098E10,1.179389816E10
780.0,13.0,381.0,2.7332479579E10,2.7332479617E10
595.0,685.0,65.0,5.9726789987E10,5.9726790029E10
456.0,733.0,700.0,4.815481457E9,4.815481492E9
372.0,330.0,63.0,5.557711704E9,5.557711817E9
402.0,150.0,149.0,3.5618562743E10,3.5618562845E10
76.0,25.0,4.0,2.7981019774E10,2.7981019819E10
654.0,817.0,449.0,2.0595462966E10,2.0595463016E10
660.0,153.0,628.0,4.9439277528E10,4.9439277573E10
276.0,582.0,410.0,4.6108894559E10,4.6108894602E10
694.0,167.0,933.0,2.3147898507E10,2.3147898587E10
907.0,631.0,634.0,1.2684367861E10,1.2684367904E10
838.0,386.0,725.0,1.2171231885E10,1.217123197E10
733.0,929.0,9.0,5.335067847E9,5.335067902E9
535.0,748.0,725.0,5.5587679938E10,5.5587679991E10
245.0,780.0,342.0,5.0130668898E10,5.0130668944E10
168.0,32.0,517.0,4.2992627663E10,4.2992627746E10
231.0,11.0,801.0,4.2815274334E10,4.2815274404E10
788.0,451.0,244.0,5.5704995904E10,5.5704995955E10
168.0,564.0,343.0,1.865754981E9,1.865755046E9
630.0,733.0,269.0,2.4660980784E10,2.4660980832E10
