899.0,748.0,2.2879524812E10,2.287952494E10
497.0,647.0,1.897697512E10,1.8976975248E10
523.0,152.0,5.4098850342E10,5.4098850465E10
877.0,342.0,3.613760114E10,3.613760126E10
53.0,617.0,3.5775967448E10,3.5775967562E10
265.0,348.0,4.1737940551E10,4.1737940681E10
232.0,401.0,4.5752126022E10,4.5752126162E10
143.0,567.0,6.0579485874E10,6.0579485999E10
792.0,290.0,8.338266539E9,8.33826664E9
380.0,653.0,2.3390433242E10,2.3390433357E10
959.0,391.0,4.7897590918E10,4.7897591036E10
308.0,386.0,4.1155375823E10,4.115537595E10
508.0,685.0,0.0,123.0
479.0,563.0,2.0629662295E10,2.0629662432E10
874.0,964.0,3.8843739976E10,3.8843740097E10
9.0,337.0,3.2743758373E10,3.2743758484E10
45.0,383.0,2.6289082177E10,2.6289082306E10
885.0,137.0,3.5976252317E10,3.5976252438E10
102.0,633.0,5.8567081464E10,5.8567081586E10
417.0,4.0,7.536626794E9,7.536626904E9
915.0,499.0,2.634233423E9,2.634233558E9
619.0,742.0,3.9147270144E10,3.9147270227E10
103.0,23.0,3.9087431643E10,3.9087431792E10
587.0,582.0,3.8493238459E10,3.8493238589E10
474.0,330.0,4.2893305277E10,4.2893305423E10
107.0,361.0,1.3671216634E10,1.367121673E10
283.0,274.0,5.7926922159E10,5.7926922278E10
119.0,751.0,4.1643594558E10,4.164359467E10
480.0,362.0,2.1066468835E10,2.1066468972E10
689.0,806.0,5.8985878734E10,5.8985878814E10
247.0,837.0,4.225812766E9,4.22581286E9
674.0,275.0,1.1700911379E10,1.1700911504E10
256.0,827.0,3.2925582538E10,3.2925582608E10
50.0,800.0,5.1794191635E10,5.1794191767E10
338.0,634.0,1.5512802796E10,1.5512802915E10
874.0,389.0,4.0106810805E10,4.010681092E10
554.0,153.0,3.093696497E10,3.0936965093E10
513.0,591.0,4.010934673E9,4.01093478E9
590.0,669.0,5.8415197498E10,5.8415197603E10
195.0,309.0,1.9158451235E10,1.915845136E10
229.0,263.0,3.2401495063E10,3.2401495178E10
284.0,960.0,5.6697332482E10,5.6697332628E10
839.0,651.0,4.3233376391E10,4.3233376526E10
245.0,143.0,1.004382829E10,1.0043828395E10
876.0,675.0,2.7435200529E10,2.7435200652E10
67.0,796.0,1.4990103737E10,1.4990103847E10
843.0,761.0,3.1861290827E10,3.1861290941E10
515.0,210.0,3.4257487706E10,3.425748784E10
121.0,904.0,3.2853952463E10,3.2853952609E10
680.0,16.0,7.760644556E9,7.76064468E9
649.0,38.0,1.7847096611E10,1.7847096722E10
98.0,555.0,1.583445256E10,1.5834452683E10
449.0,774.0,2.9587469091E10,2.958746923E10
880.0,134.0,5.2974552939E10,5.2974553065E10
292.0,873.0,3.2181065883E10,3.2181066019E10
398.0,206.0,5.0397117483E10,5.0397117592E10
206.0,859.0,3.6658446334E10,3.6658446451E10
916.0,693.0,4.3688200988E10,4.3688201107E10
649.0,64.0,1.8294482373E10,1.8294482507E10
217.0,262.0,2.0890275032E10,2.0890275176E10
120.0,678.0,4.7488812587E10,4.7488812707E10
991.0,695.0,6.826417843E9,6.826417985E9
378.0,550.0,5.377482541E9,5.377482661E9
904.0,280.0,4.8903191136E10,4.8903191246E10
771.0,317.0,4.5223897963E10,4.5223898065E10
282.0,547.0,2.1626437034E10,2.1626437191E10
358.0,782.0,4.4159109358E10,4.415910949E10
962.0,375.0,5.61645053E8,5.61645169E8
712.0,974.0,3.8774504118E10,3.8774504219E10
433.0,732.0,1.917645829E9,1.917645927E9
441.0,410.0,4.275703195E9,4.275703291E9
23.0,147.0,3.5549970785E10,3.5549970891E10
270.0,43.0,3.8011086037E10,3.8011086156E10
429.0,288.0,6.0033323584E10,6.0033323688E10
778.0,59.0,2.8718088948E10,2.8718089066E10
621.0,119.0,1.9598897944E10,1.959889806E10
233.0,700.0,3.5620222826E10,3.5620222939E10
327.0,322.0,3.2797580396E10,3.2797580524E10
395.0,750.0,5.62658713E8,5.62658833E8
613.0,126.0,2.879732234E9,2.879732356E9
449.0,392.0,1.2043370747E10,1.2043370882E10
380.0,827.0,4.5561886841E10,4.5561886966E10
651.0,629.0,3.0436164549E10,3.0436164671E10
145.0,199.0,3.9179923623E10,3.9179923766E10
840.0,517.0,2.444811188E9,2.444811301E9
446.0,927.0,3.5213375508E10,3.5213375633E10
729.0,126.0,3.8764775671E10,3.876477581E10
202.0,431.0,9.878274315E9,9.878274446E9
946.0,150.0,1.9180913604E10,1.9180913737E10
180.0,318.0,1.7536286112E10,1.7536286242E10
559.0,25.0,3.0446451341E10,3.0446451476E10
638.0,139.0,2.4028662675E10,2.4028662782E10
439.0,172.0,8.306763338E9,8.306763466E9
418.0,880.0,3.4893815162E10,3.489381529E10
587.0,576.0,1.1686696313E10,1.1686696424E10
843.0,750.0,2.7978977477E10,2.7978977582E10
872.0,215.0,2.1641291806E10,2.1641291962E10
950.0,552.0,2.3421618826E10,2.3421618961E10
558.0,991.0,2.639554726E9,2.63955483E9
709.0,187.0,9.786162972E9,9.78616312E9
656.0,346.0,2.2957706478E10,2.2957706582E10
889.0,891.0,6.1329177177E10,6.132917729E10
648.0,262.0,7.33636212E8,7.33636322E8
604.0,233.0,5.540294085E10,5.5402940939E10
334.0,555.0,2.4275013097E10,2.4275013222E10
816.0,328.0,2.4701803886E10,2.4701803989E10
325.0,25.0,5.4917435207E10,5.491743532E10
729.0,841.0,2.79312391E9,2.793124012E9
820.0,272.0,1.3362382475E10,1.3362382609E10
