265.0,932.0,348.0,4.1737940573E10,4.1737940645E10
9.0,662.0,337.0,3.2743758398E10,3.2743758457E10
934.0,294.0,142.0,1.9910520748E10,1.9910520803E10
662.0,8.0,87.0,4.7599838081E10,4.7599838165E10
737.0,485.0,566.0,3.1667648347E10,3.1667648421E10
480.0,393.0,362.0,2.1066468871E10,2.1066468923E10
885.0,409.0,137.0,3.5976252348E10,3.5976252413E10
417.0,534.0,4.0,7.536626832E9,7.536626873E9
145.0,255.0,199.0,3.9179923664E10,3.9179923732E10
120.0,445.0,678.0,4.7488812611E10,4.7488812686E10
804.0,50.0,867.0,2.8697041586E10,2.8697041669E10
418.0,722.0,880.0,3.4893815183E10,3.4893815241E10
103.0,152.0,23.0,3.9087431688E10,3.9087431759E10
558.0,976.0,991.0,2.639554773E9,2.639554812E9
219.0,585.0,389.0,1.823914987E9,1.823915035E9
587.0,489.0,582.0,3.84932385E10,3.8493238552E10
648.0,457.0,262.0,7.33636252E8,7.33636297E8
966.0,713.0,705.0,3.9056009655E10,3.9056009734E10
916.0,336.0,693.0,4.3688201007E10,4.3688201057E10
323.0,426.0,341.0,2.9358615445E10,2.9358615487E10
609.0,990.0,923.0,8.251981567E9,8.251981631E9
758.0,375.0,384.0,5.5484258253E10,5.5484258297E10
899.0,572.0,748.0,2.2879524847E10,2.2879524919E10
712.0,473.0,974.0,3.8774504137E10,3.8774504197E10
836.0,122.0,353.0,2.8711208994E10,2.8711209056E10
962.0,160.0,375.0,5.61645101E8,5.6164515E8
687.0,972.0,391.0,5.4375759344E10,5.4375759391E10
493.0,611.0,272.0,2.298146648E9,2.298146717E9
621.0,459.0,119.0,1.9598897968E10,1.9598898031E10
24.0,828.0,574.0,5.5604229171E10,5.5604229241E10
233.0,437.0,3.0,5.0324287171E10,5.0324287225E10
98.0,350.0,555.0,1.5834452587E10,1.5834452665E10
915.0,77.0,499.0,2.634233463E9,2.634233521E9
102.0,386.0,633.0,5.8567081486E10,5.8567081568E10
709.0,573.0,187.0,9.786163011E9,9.78616309E9
195.0,205.0,309.0,1.9158451276E10,1.915845133E10
792.0,9.0,290.0,8.338266578E9,8.338266612E9
991.0,767.0,695.0,6.826417869E9,6.82641795E9
143.0,493.0,567.0,6.0579485904E10,6.0579485967E10
428.0,609.0,167.0,3.0754059437E10,3.0754059497E10
604.0,175.0,233.0,5.5402940863E10,5.5402940912E10
45.0,850.0,383.0,2.6289082215E10,2.6289082271E10
449.0,525.0,392.0,1.2043370807E10,1.204337087E10
638.0,846.0,139.0,2.4028662723E10,2.4028662768E10
