72.0,613.0,823.0,5.8516125327E10,5.8516125456E10
489.0,949.0,683.0,2.6408433425E10,2.6408433542E10
573.0,187.0,709.0,9.786162981E9,9.786163109E9
949.0,137.0,326.0,1.0619969033E10,1.0619969147E10
156.0,389.0,874.0,4.0106810799E10,4.0106810894E10
8.0,87.0,662.0,4.759983806E10,4.759983818E10
266.0,750.0,843.0,2.7978977485E10,2.7978977569E10
310.0,224.0,747.0,1.5672548599E10,1.5672548687E10
186.0,873.0,292.0,3.2181065898E10,3.2181066005E10
918.0,571.0,220.0,1.8635324077E10,1.863532414E10
276.0,717.0,870.0,5.0324189574E10,5.032418967E10
997.0,401.0,232.0,4.5752126034E10,4.5752126149E10
296.0,796.0,67.0,1.4990103751E10,1.4990103831E10
721.0,152.0,523.0,5.4098850353E10,5.4098850461E10
283.0,178.0,757.0,4.4076044978E10,4.4076045099E10
459.0,119.0,621.0,1.9598897945E10,1.9598898052E10
393.0,362.0,480.0,2.1066468856E10,2.1066468948E10
409.0,137.0,885.0,3.5976252326E10,3.5976252425E10
693.0,629.0,651.0,3.0436164553E10,3.0436164662E10
609.0,167.0,428.0,3.0754059403E10,3.0754059528E10
394.0,203.0,441.0,2.8840494782E10,2.8840494883E10
662.0,337.0,9.0,3.2743758382E10,3.2743758476E10
730.0,83.0,196.0,5.001956315E10,5.0019563251E10
205.0,309.0,195.0,1.9158451251E10,1.9158451355E10
112.0,840.0,713.0,3.13669655E9,3.13669667E9
355.0,859.0,206.0,3.6658446334E10,3.6658446427E10
272.0,743.0,646.0,2.0262088798E10,2.0262088883E10
144.0,361.0,698.0,1.6571215894E10,1.6571215983E10
767.0,695.0,991.0,6.826417849E9,6.826417972E9
505.0,328.0,816.0,2.4701803892E10,2.4701803989E10
9.0,290.0,792.0,8.338266548E9,8.33826663E9
932.0,348.0,265.0,4.1737940543E10,4.1737940669E10
873.0,732.0,433.0,1.917645834E9,1.917645915E9
802.0,413.0,27.0,2.1469836479E10,2.1469836598E10
426.0,341.0,323.0,2.9358615437E10,2.9358615519E10
611.0,272.0,493.0,2.298146624E9,2.298146742E9
972.0,391.0,687.0,5.4375759333E10,5.4375759423E10
677.0,386.0,308.0,4.1155375845E10,4.1155375933E10
175.0,233.0,604.0,5.5402940858E10,5.5402940935E10
129.0,317.0,771.0,4.5223897969E10,4.522389805E10
89.0,617.0,53.0,3.5775967446E10,3.5775967535E10
701.0,274.0,283.0,5.7926922175E10,5.7926922268E10
426.0,390.0,66.0,2.4281779476E10,2.4281779585E10
236.0,17.0,310.0,5.5598764559E10,5.5598764679E10
745.0,318.0,180.0,1.7536286129E10,1.7536286228E10
566.0,522.0,710.0,9.32034097E9,9.320341054E9
897.0,509.0,278.0,4.9723139448E10,4.9723139538E10
266.0,960.0,284.0,5.669733249E10,5.6697332615E10
976.0,991.0,558.0,2.639554739E9,2.639554829E9
220.0,827.0,256.0,3.2925582558E10,3.2925582609E10
317.0,64.0,649.0,1.8294482384E10,1.8294482507E10
947.0,524.0,381.0,5.9075559928E10,5.9075560026E10
375.0,384.0,758.0,5.5484258239E10,5.5484258315E10
617.0,810.0,98.0,6.0480472426E10,6.048047251E10
113.0,288.0,429.0,6.0033323595E10,6.0033323688E10
152.0,942.0,228.0,4.6507578556E10,4.6507578644E10
755.0,752.0,670.0,1.236662359E9,1.236662472E9
125.0,725.0,871.0,1.6159250198E10,1.6159250285E10
629.0,800.0,50.0,5.1794191641E10,5.1794191749E10
753.0,827.0,380.0,4.556188684E10,4.556188696E10
152.0,23.0,103.0,3.9087431665E10,3.9087431776E10
160.0,375.0,962.0,5.61645076E8,5.61645168E8
635.0,865.0,471.0,1.9423915504E10,1.9423915609E10
225.0,653.0,380.0,2.3390433246E10,2.3390433351E10
597.0,831.0,551.0,3.7528834586E10,3.7528834686E10
854.0,696.0,67.0,3.1667042384E10,3.166704246E10
898.0,322.0,327.0,3.2797580405E10,3.2797580522E10
723.0,675.0,876.0,2.7435200542E10,2.7435200643E10
650.0,23.0,744.0,1.0182798724E10,1.0182798812E10
452.0,563.0,479.0,2.0629662309E10,2.0629662428E10
620.0,685.0,508.0,19.0,117.0
485.0,566.0,737.0,3.166764834E10,3.166764843E10
858.0,761.0,843.0,3.1861290829E10,3.1861290942E10
427.0,675.0,815.0,4.5526198064E10,4.5526198166E10
893.0,425.0,344.0,3.801159123E10,3.8011591338E10
605.0,647.0,497.0,1.8976975129E10,1.897697523E10
501.0,275.0,674.0,1.1700911385E10,1.1700911494E10
457.0,262.0,648.0,7.33636221E8,7.33636311E8
326.0,782.0,358.0,4.4159109379E10,4.4159109473E10
152.0,911.0,671.0,4.4247031863E10,4.4247031962E10
306.0,272.0,820.0,1.336238249E10,1.3362382601E10
809.0,36.0,467.0,4.9421863829E10,4.9421863957E10
523.0,346.0,656.0,2.2957706489E10,2.2957706572E10
436.0,299.0,938.0,5.029578216E10,5.0295782265E10
815.0,126.0,613.0,2.879732246E9,2.879732359E9
985.0,634.0,338.0,1.5512802802E10,1.5512802902E10
974.0,114.0,469.0,4.1214945734E10,4.1214945857E10
664.0,774.0,449.0,2.9587469098E10,2.9587469221E10
489.0,582.0,587.0,3.8493238475E10,3.8493238564E10
771.0,150.0,946.0,1.918091361E10,1.9180913717E10
850.0,383.0,45.0,2.6289082204E10,2.6289082297E10
729.0,904.0,121.0,3.2853952481E10,3.2853952584E10
939.0,517.0,840.0,2.4448112E9,2.444811296E9
110.0,156.0,523.0,5.8794999029E10,5.8794999133E10
122.0,353.0,836.0,2.8711208967E10,2.8711209067E10
321.0,148.0,576.0,3.7412983951E10,3.7412984034E10
224.0,331.0,869.0,7.912197825E9,7.912197914E9
514.0,825.0,77.0,4.195010379E10,4.1950103867E10
138.0,546.0,602.0,2.3221283743E10,2.3221283856E10
493.0,567.0,143.0,6.0579485882E10,6.0579485995E10
505.0,147.0,23.0,3.5549970785E10,3.5549970891E10
