5.0,454.0,4.7318359324E10,4.7318359404E10
397.0,697.0,9.511040899E9,9.511041025E9
154.0,575.0,5.581909322E9,5.581909427E9
972.0,798.0,1.301199078E9,1.30119917E9
166.0,256.0,5.1835989588E10,5.1835989679E10
36.0,527.0,3.7492947082E10,3.7492947185E10
384.0,756.0,3.2329522102E10,3.2329522193E10
20.0,802.0,1.3273165124E10,1.3273165214E10
25.0,918.0,5.020007369E10,5.0200073786E10
255.0,386.0,4.96405066E8,4.96405168E8
153.0,783.0,2.4515737969E10,2.4515738034E10
218.0,564.0,2.077962196E9,2.07796228E9
20.0,673.0,5.5929377242E10,5.592937734E10
667.0,689.0,1.8729181204E10,1.8729181294E10
908.0,196.0,4.6310209447E10,4.6310209555E10
846.0,501.0,5.0518129502E10,5.051812959E10
70.0,963.0,1.9217266752E10,1.9217266855E10
814.0,29.0,1.8222226634E10,1.8222226744E10
292.0,72.0,5.7607114431E10,5.7607114512E10
865.0,697.0,6.841612546E9,6.841612631E9
378.0,263.0,5.7113763874E10,5.7113763967E10
925.0,948.0,3.1124366141E10,3.1124366223E10
245.0,368.0,5.0519910719E10,5.0519910824E10
686.0,845.0,4.384944603E10,4.3849446134E10
220.0,31.0,1.8096573951E10,1.8096574033E10
308.0,285.0,6.739266505E9,6.739266599E9
686.0,80.0,3.709084231E9,3.709084328E9
593.0,845.0,4.5928909078E10,4.5928909153E10
79.0,515.0,3.4328873228E10,3.432887332E10
622.0,52.0,4.9452416055E10,4.9452416173E10
257.0,336.0,6.73995324E9,6.739953325E9
412.0,467.0,2.951175435E9,2.951175533E9
335.0,11.0,6.378016459E9,6.378016528E9
923.0,709.0,9.495625169E9,9.495625255E9
933.0,820.0,6.461990213E9,6.461990301E9
633.0,280.0,3.3660932867E10,3.3660932947E10
634.0,279.0,3.1818479614E10,3.1818479708E10
8.0,666.0,1.405536349E10,1.4055363575E10
951.0,591.0,1.289415758E9,1.289415837E9
235.0,160.0,5.804569224E10,5.804569233E10
137.0,441.0,4.5242214061E10,4.5242214168E10
573.0,261.0,2.4595538364E10,2.459553844E10
724.0,45.0,2.7668015684E10,2.7668015784E10
116.0,234.0,3.7791158839E10,3.7791158915E10
387.0,500.0,2.4508907875E10,2.4508907967E10
499.0,112.0,6.1453955508E10,6.1453955596E10
530.0,116.0,4.671902101E9,4.671902197E9
686.0,556.0,4.0397866861E10,4.0397866947E10
166.0,735.0,1.684153769E10,1.6841537775E10
879.0,64.0,1.7796416925E10,1.779641703E10
611.0,184.0,5.0044353476E10,5.0044353559E10
911.0,80.0,1.4395024647E10,1.4395024752E10
419.0,536.0,4.5507779941E10,4.5507780029E10
904.0,122.0,3.08844537E10,3.08844538E10
222.0,456.0,3.626983381E9,3.626983473E9
805.0,706.0,4.4924889827E10,4.4924889921E10
419.0,828.0,9.7882416E9,9.788241697E9
875.0,453.0,3.307324942E9,3.307325032E9
895.0,847.0,2.9784138432E10,2.9784138549E10
901.0,682.0,1.7429312298E10,1.7429312409E10
543.0,824.0,6.0942090252E10,6.0942090339E10
21.0,473.0,4.3499526367E10,4.3499526437E10
2.0,418.0,4.9492017543E10,4.9492017636E10
745.0,940.0,2.56578616E9,2.565786246E9
72.0,210.0,5.8702012378E10,5.8702012441E10
435.0,865.0,2.5193331078E10,2.5193331173E10
978.0,740.0,3.0856622215E10,3.0856622276E10
136.0,526.0,7.139282576E9,7.139282665E9
283.0,400.0,3.7865575978E10,3.7865576095E10
584.0,999.0,3.124992122E9,3.124992204E9
2.0,458.0,1.66692135E9,1.666921461E9
697.0,511.0,5.1640356964E10,5.1640357058E10
387.0,266.0,4.2877817378E10,4.2877817477E10
349.0,187.0,5.7599947172E10,5.7599947277E10
35.0,489.0,7.757451198E9,7.757451298E9
911.0,217.0,4.362689191E10,4.3626891986E10
695.0,719.0,5.1387770214E10,5.1387770325E10
38.0,186.0,2.4665674839E10,2.4665674946E10
306.0,54.0,4.3848205399E10,4.3848205504E10
582.0,221.0,5.3231371503E10,5.3231371609E10
818.0,783.0,4.2608806629E10,4.2608806721E10
105.0,892.0,7.503124635E9,7.503124723E9
590.0,270.0,5.9559661973E10,5.9559662049E10
174.0,995.0,2.5410894954E10,2.5410895062E10
941.0,491.0,6.0933561408E10,6.0933561483E10
904.0,908.0,1.1470872334E10,1.1470872437E10
527.0,562.0,2.8965317686E10,2.8965317774E10
185.0,444.0,4.836324587E9,4.836324673E9
49.0,631.0,3.382624761E9,3.382624881E9
842.0,261.0,4.8859300983E10,4.8859301081E10
409.0,950.0,6.2890301318E10,6.2890301417E10
134.0,441.0,3.2341448337E10,3.2341448436E10
303.0,918.0,3.1623390996E10,3.1623391094E10
701.0,721.0,3.1949981215E10,3.1949981294E10
374.0,602.0,4.5782457396E10,4.5782457495E10
920.0,71.0,4.785344946E9,4.785345042E9
185.0,114.0,1.7381984186E10,1.7381984283E10
555.0,505.0,2.7394051927E10,2.7394052035E10
130.0,778.0,5.829150774E10,5.8291507828E10
602.0,861.0,4.8249933621E10,4.82499337E10
163.0,682.0,4.42205834E9,4.422058427E9
521.0,231.0,5.8057107933E10,5.8057108E10
247.0,662.0,1.8107826611E10,1.8107826693E10
161.0,289.0,4.781766161E10,4.7817661707E10
952.0,536.0,3.0448692515E10,3.044869261E10
747.0,349.0,4.3188713E9,4.31887139E9
578.0,974.0,3.5610789517E10,3.5610789585E10
85.0,535.0,3.360529019E9,3.360529097E9
326.0,399.0,4.9705038051E10,4.9705038139E10
492.0,126.0,4.3185979558E10,4.3185979652E10
356.0,295.0,6.1439860726E10,6.1439860843E10
694.0,736.0,1.4765509121E10,1.4765509203E10
764.0,756.0,3.0068034424E10,3.0068034525E10
375.0,275.0,1.30080692E8,1.30080768E8
916.0,230.0,4.0376115551E10,4.037611566E10
829.0,28.0,2.1491805733E10,2.1491805818E10
474.0,636.0,6.2939200255E10,6.2939200326E10
774.0,821.0,5.50817509E8,5.50817612E8
981.0,136.0,1.1027040329E10,1.1027040435E10
261.0,307.0,2.6681277653E10,2.6681277744E10
277.0,417.0,2.0711667706E10,2.0711667805E10
741.0,468.0,1.1358493515E10,1.1358493607E10
395.0,264.0,5.934661513E10,5.9346615221E10
782.0,322.0,4.443279976E9,4.443280047E9
844.0,647.0,4.432718662E9,4.432718747E9
253.0,617.0,2.11929682E9,2.119296906E9
411.0,370.0,2.7403425187E10,2.7403425277E10
81.0,578.0,5.2128130928E10,5.2128131004E10
981.0,106.0,1.383000991E10,1.3830009989E10
461.0,887.0,4.7293764919E10,4.7293765001E10
345.0,871.0,5.2859060838E10,5.2859060922E10
735.0,446.0,1.5037238957E10,1.5037239057E10
620.0,418.0,5.8128901105E10,5.812890117E10
670.0,34.0,1.7848541576E10,1.7848541675E10
922.0,112.0,3.4776298926E10,3.4776299015E10
896.0,132.0,6.2689237914E10,6.2689238012E10
287.0,481.0,1.0886365932E10,1.0886366006E10
736.0,49.0,3.39591112E9,3.395911214E9
890.0,558.0,4.6078905775E10,4.6078905856E10
