400.0,658.0,4.1093016006E10,4.1093016069E10
624.0,878.0,1.8793008518E10,1.8793008619E10
902.0,498.0,4.3181004865E10,4.3181004956E10
955.0,859.0,2.1332202459E10,2.1332202555E10
918.0,402.0,3.2380178587E10,3.238017868E10
369.0,794.0,5.5249636708E10,5.5249636801E10
99.0,271.0,1.6765512616E10,1.6765512699E10
896.0,230.0,3.7734076568E10,3.773407668E10
509.0,184.0,1.3997798903E10,1.399779902E10
346.0,761.0,4.9537571289E10,4.9537571364E10
458.0,783.0,1.004173255E9,1.004173354E9
730.0,247.0,3.5265234625E10,3.526523471E10
878.0,78.0,5.0352050536E10,5.0352050624E10
384.0,990.0,1.5170279175E10,1.5170279257E10
371.0,393.0,1.6846445356E10,1.6846445433E10
309.0,204.0,3.1276494037E10,3.1276494124E10
473.0,448.0,5.254389274E9,5.254389371E9
101.0,772.0,5.9561425336E10,5.9561425424E10
231.0,764.0,5.0455931635E10,5.0455931725E10
483.0,767.0,5.8383052136E10,5.8383052234E10
274.0,658.0,4.3634614734E10,4.3634614833E10
345.0,414.0,4.9467749426E10,4.9467749508E10
633.0,750.0,2.1229200316E10,2.1229200404E10
723.0,67.0,4.2748505409E10,4.2748505505E10
841.0,540.0,3.7405923898E10,3.7405923991E10
313.0,124.0,3.053798198E9,3.05379828E9
152.0,808.0,4.9275856995E10,4.9275857069E10
731.0,32.0,5.6716777515E10,5.6716777609E10
477.0,947.0,2.6355843304E10,2.6355843405E10
410.0,799.0,3.7118584299E10,3.7118584392E10
81.0,911.0,5.0617421901E10,5.0617422E10
904.0,872.0,4.576440978E9,4.576441074E9
913.0,558.0,2.152222062E10,2.1522220713E10
553.0,369.0,3.1560233224E10,3.1560233321E10
136.0,352.0,3.522203599E9,3.522203674E9
